log_line,label
Apr 01 06:38:34 appserver03 sshd[3219]: Accepted password for root from 45.33.32.156 port 46993 ssh2,root_login
Apr 01 08:36:10 webserver01 sshd[5595]: Accepted password for alice from 192.168.1.26 port 58302 ssh2,normal
Apr 01 16:37:59 dbserver02 CRON[5488]: pam_unix(cron:session): session opened for user frank(uid=1000) by (uid=0),normal
Apr 01 15:30:26 dbserver02 sshd[3344]: Accepted password for frank from 192.168.1.27 port 65303 ssh2,normal
Apr 01 18:32:20 appserver03 systemd-logind[542]: New session 481 of user eve.,normal
Apr 01 15:54:26 dbserver02 sshd[7145]: Accepted password for alice from 192.168.1.14 port 63873 ssh2,normal
Apr 01 06:35:22 webserver01 pam_unix(sshd:session): session closed for user alice,normal
Apr 01 23:38:10 webserver01 sshd[1517]: Accepted password for bob from 192.168.1.15 port 44171 ssh2,after_hours_login
Apr 01 10:45:07 webserver01 sshd[9743]: Accepted password for eve from 192.168.1.27 port 45754 ssh2,normal
Apr 01 01:56:02 webserver01 sshd[5411]: Accepted password for bob from 192.168.1.22 port 47953 ssh2,after_hours_login
Apr 01 21:45:00 webserver01 sshd[8508]: Accepted password for bob from 192.168.1.17 port 64170 ssh2,normal
Apr 01 10:50:55 dbserver02 systemd-logind[268]: New session 444 of user carol.,normal
Apr 01 19:40:00 dbserver02 sshd[9660]: Accepted password for alice from 192.168.1.18 port 65255 ssh2,normal
Apr 01 06:59:10 dbserver02 sshd[1316]: Accepted password for root from 185.220.101.34 port 65119 ssh2,root_login
Apr 01 14:51:02 dbserver02 sudo: botnet : TTY=pts/0 ; PWD=/home/botnet ; USER=root ; COMMAND=/usr/sbin/useradd hacker2,privilege_escalation
Apr 01 09:16:00 dbserver02 sshd[9431]: Accepted password for dave from 192.168.1.22 port 61991 ssh2,normal
Apr 01 06:06:11 webserver01 pam_unix(sshd:session): session opened for user frank(uid=1000) by (uid=0),normal
Apr 01 08:32:18 dbserver02 sshd[3706]: Accepted password for alice from 192.168.1.11 port 44244 ssh2,normal
Apr 01 13:20:18 dbserver02 sshd[9849]: Accepted password for bob from 192.168.1.16 port 64965 ssh2,normal
Apr 01 13:38:40 dbserver02 sshd[5064]: Accepted password for eve from 192.168.1.19 port 41163 ssh2,normal
Apr 01 21:29:20 dbserver02 sshd[4625]: Accepted password for dave from 192.168.1.25 port 55340 ssh2,normal
Apr 01 13:12:03 appserver03 su[7719]: FAILED su for root by botnet,su_failure
Apr 01 17:39:14 webserver01 sudo: hacker : TTY=pts/0 ; PWD=/home/hacker ; USER=root ; COMMAND=/usr/sbin/useradd hacker2,privilege_escalation
Apr 01 16:30:05 appserver03 sshd[8498]: Accepted password for carol from 192.168.1.13 port 45133 ssh2,normal
Apr 01 11:05:35 webserver01 pam_unix(sshd:session): session closed for user grace,normal
Apr 01 22:56:34 dbserver02 sshd[6335]: Accepted password for grace from 192.168.1.28 port 60567 ssh2,normal
Apr 01 12:40:38 dbserver02 sshd[6010]: Accepted password for bob from 192.168.1.15 port 43293 ssh2,normal
Apr 01 12:29:54 dbserver02 systemd-logind[993]: New session 73 of user frank.,normal
Apr 01 10:48:28 appserver03 sshd[9064]: Accepted password for grace from 192.168.1.23 port 53693 ssh2,normal
Apr 01 07:56:34 webserver01 pam_unix(sshd:session): session closed for user eve,normal
Apr 01 00:17:38 webserver01 sshd[5590]: Accepted password for bob from 192.168.1.20 port 42822 ssh2,after_hours_login
Apr 01 09:59:28 dbserver02 pam_unix(sshd:session): session opened for user bob(uid=1000) by (uid=0),normal
Apr 01 20:58:30 dbserver02 pam_unix(sshd:session): session opened for user alice(uid=1000) by (uid=0),normal
Apr 01 06:08:29 webserver01 sshd[1790]: Accepted password for eve from 192.168.1.22 port 56223 ssh2,normal
Apr 01 07:59:06 webserver01 sshd[5736]: Accepted password for alice from 192.168.1.28 port 58596 ssh2,normal
"Apr 01 14:58:27 webserver01 useradd[7636]: new user: name=tempuser, UID=65517, GID=55936, home=/home/tempuser, shell=/bin/bash",new_user_created
Apr 01 19:06:22 dbserver02 sshd[3560]: Accepted password for grace from 192.168.1.19 port 61939 ssh2,normal
Apr 01 12:46:18 webserver01 sshd[4291]: Accepted password for bob from 192.168.1.18 port 59185 ssh2,normal
Apr 01 10:24:08 appserver03 pam_unix(sshd:session): session closed for user carol,normal
Apr 01 07:45:54 webserver01 systemd-logind[382]: New session 111 of user grace.,normal
Apr 01 10:28:14 dbserver02 CRON[8580]: pam_unix(cron:session): session opened for user grace(uid=1000) by (uid=0),normal
Apr 01 09:27:29 dbserver02 sshd[7539]: Accepted password for carol from 192.168.1.12 port 62982 ssh2,normal
Apr 01 07:31:42 dbserver02 sshd[2370]: Accepted password for eve from 192.168.1.24 port 59032 ssh2,normal
Apr 01 07:44:25 appserver03 pam_unix(sshd:session): session closed for user bob,normal
Apr 01 09:23:04 dbserver02 CRON[8981]: pam_unix(cron:session): session opened for user eve(uid=1000) by (uid=0),normal
Apr 01 17:47:57 dbserver02 sshd[6486]: Accepted password for alice from 192.168.1.28 port 61064 ssh2,normal
Apr 01 07:20:00 webserver01 sudo: scanner : TTY=pts/0 ; PWD=/home/scanner ; USER=root ; COMMAND=/usr/bin/cat /etc/shadow,privilege_escalation
Apr 01 13:50:43 webserver01 sshd[1341]: Accepted password for bob from 192.168.1.25 port 59188 ssh2,normal
Apr 01 14:52:25 dbserver02 sudo: hacker : TTY=pts/0 ; PWD=/home/hacker ; USER=root ; COMMAND=/usr/bin/passwd,privilege_escalation
Apr 01 08:12:33 appserver03 systemd-logind[672]: New session 71 of user alice.,normal
"Apr 01 05:25:11 webserver01 adduser[7199]: new user: name=tempuser, UID=62617, GID=6470, home=/home/tempuser, shell=/bin/bash",new_user_created
Apr 01 18:35:48 appserver03 systemd-logind[811]: New session 340 of user alice.,normal
Apr 01 17:02:35 webserver01 CRON[9283]: pam_unix(cron:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 09:40:50 webserver01 systemd-logind[576]: New session 309 of user dave.,normal
Apr 01 21:47:57 dbserver02 pam_unix(sshd:session): session closed for user eve,normal
Apr 01 22:02:25 dbserver02 sshd[5625]: Accepted password for bob from 192.168.1.17 port 42258 ssh2,normal
Apr 01 16:19:52 webserver01 sshd[2616]: Accepted password for alice from 192.168.1.13 port 59425 ssh2,normal
Apr 01 12:34:05 webserver01 CRON[8068]: pam_unix(cron:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 14:49:39 dbserver02 sshd[7634]: Accepted password for bob from 192.168.1.10 port 41761 ssh2,normal
Apr 01 16:01:37 dbserver02 sshd[8949]: Accepted password for carol from 192.168.1.12 port 47693 ssh2,normal
Apr 01 08:16:40 appserver03 sshd[6608]: Accepted password for dave from 192.168.1.15 port 57830 ssh2,normal
Apr 01 18:07:27 dbserver02 pam_unix(sshd:session): session opened for user eve(uid=1000) by (uid=0),normal
Apr 01 11:34:17 dbserver02 sshd[3706]: Accepted password for carol from 192.168.1.11 port 53136 ssh2,normal
Apr 01 17:49:43 appserver03 pam_unix(sshd:session): session opened for user eve(uid=1000) by (uid=0),normal
Apr 01 04:19:34 dbserver02 su[6617]: FAILED su for root by intruder,su_failure
Apr 01 12:22:38 dbserver02 systemd-logind[934]: New session 124 of user dave.,normal
Apr 01 22:22:59 dbserver02 CRON[2904]: pam_unix(cron:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 20:04:33 appserver03 sshd[1237]: Accepted password for alice from 192.168.1.18 port 50526 ssh2,normal
Apr 01 07:36:59 dbserver02 CRON[2737]: pam_unix(cron:session): session opened for user frank(uid=1000) by (uid=0),normal
Apr 01 14:29:11 appserver03 sshd[5209]: Accepted password for grace from 192.168.1.10 port 61975 ssh2,normal
Apr 01 18:03:39 appserver03 sshd[4980]: Accepted password for bob from 192.168.1.20 port 58900 ssh2,normal
Apr 01 18:17:18 webserver01 sshd[9578]: Accepted password for dave from 192.168.1.18 port 58793 ssh2,normal
Apr 01 22:30:00 webserver01 sshd[1067]: Accepted password for grace from 192.168.1.13 port 62494 ssh2,normal
Apr 01 22:38:46 appserver03 sshd[4180]: Accepted password for root from 91.240.118.172 port 40268 ssh2,root_login
Apr 01 19:05:58 appserver03 sshd[1684]: Accepted password for bob from 192.168.1.15 port 58545 ssh2,normal
Apr 01 19:08:15 appserver03 sshd[1177]: Accepted password for root from 45.33.32.156 port 62185 ssh2,root_login
Apr 01 06:46:23 webserver01 pam_unix(sshd:session): session closed for user dave,normal
Apr 01 07:48:51 dbserver02 sshd[9748]: Accepted password for grace from 192.168.1.15 port 47418 ssh2,normal
"Apr 01 23:19:53 webserver01 useradd[5610]: new user: name=backdoor, UID=18774, GID=10500, home=/home/backdoor, shell=/bin/bash",new_user_created
Apr 01 20:15:03 dbserver02 pam_unix(sshd:session): session opened for user frank(uid=1000) by (uid=0),normal
Apr 01 20:38:30 appserver03 CRON[9755]: pam_unix(cron:session): session opened for user alice(uid=1000) by (uid=0),normal
Apr 01 09:13:37 dbserver02 pam_unix(sshd:session): session closed for user alice,normal
Apr 01 09:43:06 appserver03 sshd[5306]: Accepted password for eve from 192.168.1.29 port 53915 ssh2,normal
Apr 01 10:01:19 webserver01 sshd[3683]: Accepted password for dave from 192.168.1.12 port 57237 ssh2,normal
Apr 01 02:49:07 webserver01 sshd[1909]: Accepted password for dave from 91.240.118.172 port 45574 ssh2,after_hours_login
"Apr 01 12:29:48 webserver01 useradd[9402]: new user: name=testadmin, UID=7517, GID=37325, home=/home/testadmin, shell=/bin/bash",new_user_created
Apr 01 13:06:09 webserver01 sshd[9330]: Accepted password for dave from 192.168.1.17 port 56613 ssh2,normal
Apr 01 14:06:47 appserver03 pam_unix(sshd:session): session closed for user eve,normal
Apr 01 21:02:45 appserver03 sshd[4656]: Accepted password for carol from 192.168.1.13 port 44076 ssh2,normal
Apr 01 06:55:53 webserver01 sshd[3624]: Failed password for invalid user test from 198.51.100.77 port 57304 ssh2,ssh_brute_force
Apr 01 01:44:12 dbserver02 sshd[4864]: Accepted password for carol from 192.168.1.13 port 54392 ssh2,after_hours_login
Apr 01 15:03:54 dbserver02 systemd-logind[185]: New session 20 of user alice.,normal
Apr 01 21:09:16 webserver01 sshd[7658]: Accepted password for grace from 192.168.1.26 port 58426 ssh2,normal
Apr 01 08:19:36 appserver03 systemd-logind[639]: New session 126 of user dave.,normal
Apr 01 12:16:32 appserver03 sshd[5717]: Accepted password for grace from 192.168.1.23 port 50015 ssh2,normal
Apr 01 21:53:03 appserver03 systemd-logind[542]: New session 173 of user grace.,normal
Apr 01 19:39:48 appserver03 sshd[8870]: Accepted password for root from 198.51.100.77 port 53168 ssh2,root_login
Apr 01 09:53:48 appserver03 CRON[9099]: pam_unix(cron:session): session opened for user bob(uid=1000) by (uid=0),normal
Apr 01 03:25:55 webserver01 sshd[9881]: Accepted password for root from 45.33.32.156 port 49899 ssh2,root_login
Apr 01 10:47:23 webserver01 pam_unix(sshd:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 09:52:13 appserver03 sshd[9933]: Accepted password for dave from 192.168.1.11 port 56821 ssh2,normal
Apr 01 19:53:02 webserver01 pam_unix(sshd:session): session closed for user carol,normal
Apr 01 14:31:17 webserver01 CRON[3431]: pam_unix(cron:session): session opened for user alice(uid=1000) by (uid=0),normal
Apr 01 13:29:32 appserver03 sshd[3478]: Accepted password for eve from 192.168.1.12 port 57792 ssh2,normal
Apr 01 18:53:29 webserver01 pam_unix(sshd:session): session opened for user frank(uid=1000) by (uid=0),normal
Apr 01 20:09:53 webserver01 sshd[1013]: Accepted password for root from 45.33.32.156 port 51277 ssh2,root_login
"Apr 01 20:16:33 webserver01 useradd[4233]: new user: name=tempuser, UID=56998, GID=36224, home=/home/tempuser, shell=/bin/bash",new_user_created
Apr 01 19:13:31 dbserver02 pam_unix(sshd:session): session closed for user alice,normal
Apr 01 16:25:28 webserver01 sudo: scanner : TTY=pts/0 ; PWD=/home/scanner ; USER=root ; COMMAND=/usr/bin/passwd,privilege_escalation
Apr 01 20:52:18 dbserver02 systemd-logind[802]: New session 232 of user bob.,normal
Apr 01 23:36:40 webserver01 sshd[2128]: Accepted password for root from 185.220.101.34 port 60390 ssh2,root_login
Apr 01 11:07:52 webserver01 pam_unix(sshd:session): session closed for user carol,normal
Apr 01 06:15:17 dbserver02 systemd-logind[662]: New session 199 of user dave.,normal
Apr 01 18:31:16 webserver01 sshd[3429]: Accepted password for eve from 192.168.1.15 port 42961 ssh2,normal
Apr 01 09:49:33 dbserver02 pam_unix(sshd:session): session closed for user grace,normal
Apr 01 18:09:25 dbserver02 sshd[6718]: Accepted password for grace from 192.168.1.25 port 49501 ssh2,normal
Apr 01 12:30:56 dbserver02 su[4843]: FAILED su for root by eve,su_failure
Apr 01 11:16:52 webserver01 pam_unix(sshd:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 18:13:55 webserver01 sshd[1638]: Accepted password for eve from 192.168.1.17 port 58938 ssh2,normal
Apr 01 13:13:38 dbserver02 sshd[8012]: Failed password for admin from 45.33.32.156 port 56870 ssh2,ssh_brute_force
Apr 01 21:20:36 appserver03 pam_unix(sshd:session): session closed for user eve,normal
Apr 01 18:02:20 webserver01 systemd-logind[630]: New session 333 of user alice.,normal
Apr 01 16:42:12 dbserver02 sshd[5040]: Accepted password for root from 91.240.118.172 port 61366 ssh2,root_login
Apr 01 00:23:28 dbserver02 sudo: intruder : TTY=pts/0 ; PWD=/home/intruder ; USER=root ; COMMAND=/usr/bin/passwd,privilege_escalation
Apr 01 20:26:58 webserver01 systemd-logind[935]: New session 139 of user alice.,normal
Apr 01 08:28:13 webserver01 sshd[2236]: Accepted password for frank from 192.168.1.10 port 42914 ssh2,normal
Apr 01 19:54:55 dbserver02 su[9080]: FAILED su for root by dave,su_failure
Apr 01 16:46:45 dbserver02 CRON[1975]: pam_unix(cron:session): session opened for user grace(uid=1000) by (uid=0),normal
Apr 01 10:58:11 dbserver02 sshd[1370]: Accepted password for grace from 192.168.1.13 port 65314 ssh2,normal
Apr 01 21:34:43 appserver03 CRON[5039]: pam_unix(cron:session): session opened for user alice(uid=1000) by (uid=0),normal
Apr 01 20:43:44 appserver03 pam_unix(sshd:session): session closed for user frank,normal
"Apr 01 06:39:10 appserver03 useradd[8308]: new user: name=tempuser, UID=13517, GID=65150, home=/home/tempuser, shell=/bin/bash",new_user_created
Apr 01 22:06:20 dbserver02 systemd-logind[943]: New session 125 of user eve.,normal
Apr 01 12:23:54 appserver03 sshd[4074]: Accepted password for eve from 192.168.1.18 port 55155 ssh2,normal
Apr 01 16:52:41 appserver03 pam_unix(sshd:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 16:35:14 appserver03 sshd[6404]: Accepted password for root from 198.51.100.77 port 44861 ssh2,root_login
Apr 01 03:16:27 dbserver02 sshd[1024]: Failed password for invalid user intruder from 23.129.64.210 port 45561 ssh2,ssh_brute_force
"Apr 01 04:38:26 dbserver02 useradd[2315]: new user: name=svc_acct, UID=45679, GID=5239, home=/home/svc_acct, shell=/bin/bash",new_user_created
Apr 01 09:41:33 appserver03 CRON[2388]: pam_unix(cron:session): session opened for user alice(uid=1000) by (uid=0),normal
Apr 01 07:03:09 webserver01 sshd[2721]: Accepted password for carol from 192.168.1.10 port 45592 ssh2,normal
Apr 01 15:15:26 webserver01 sshd[4695]: Accepted password for dave from 192.168.1.18 port 41762 ssh2,normal
Apr 01 23:06:27 webserver01 sshd[7177]: Accepted password for bob from 192.168.1.17 port 52764 ssh2,after_hours_login
Apr 01 07:02:41 webserver01 sshd[7127]: Accepted password for dave from 192.168.1.23 port 62182 ssh2,normal
Apr 01 20:35:57 webserver01 sshd[8064]: Accepted password for dave from 192.168.1.23 port 44350 ssh2,normal
Apr 01 08:41:15 dbserver02 sshd[6628]: Accepted password for frank from 192.168.1.18 port 44687 ssh2,normal
Apr 01 07:46:41 webserver01 sshd[9677]: Failed password for test from 185.220.101.34 port 55938 ssh2,ssh_brute_force
Apr 01 06:04:13 dbserver02 sshd[1524]: Accepted password for bob from 192.168.1.16 port 61708 ssh2,normal
Apr 01 02:51:25 appserver03 sshd[2851]: Failed password for invalid user admin from 23.129.64.210 port 54968 ssh2,ssh_brute_force
Apr 01 17:44:24 webserver01 pam_unix(sshd:session): session closed for user dave,normal
Apr 01 20:26:17 appserver03 sshd[3296]: Accepted password for dave from 192.168.1.10 port 53355 ssh2,normal
Apr 01 19:04:53 webserver01 CRON[7037]: pam_unix(cron:session): session opened for user carol(uid=1000) by (uid=0),normal
Apr 01 08:00:12 webserver01 sshd[1517]: Accepted password for bob from 192.168.1.29 port 48678 ssh2,normal
Apr 01 13:59:57 webserver01 systemd-logind[207]: New session 139 of user eve.,normal
Apr 01 22:01:07 appserver03 CRON[9417]: pam_unix(cron:session): session opened for user alice(uid=1000) by (uid=0),normal
Apr 01 19:03:51 appserver03 sshd[6643]: Accepted password for root from 103.253.41.98 port 40909 ssh2,root_login
Apr 01 07:29:21 dbserver02 pam_unix(sshd:session): session opened for user dave(uid=1000) by (uid=0),normal
Apr 01 15:35:03 dbserver02 sshd[9379]: Accepted password for eve from 192.168.1.17 port 50164 ssh2,normal
Apr 01 21:37:13 webserver01 sshd[5016]: Accepted password for grace from 192.168.1.21 port 41150 ssh2,normal
Apr 01 06:58:58 webserver01 pam_unix(sshd:session): session opened for user bob(uid=1000) by (uid=0),normal
Apr 01 21:10:06 appserver03 sshd[1851]: Accepted password for bob from 192.168.1.24 port 41944 ssh2,normal
Apr 01 02:22:10 dbserver02 sshd[6156]: Accepted password for bob from 192.168.1.13 port 41868 ssh2,after_hours_login
Apr 01 22:59:44 dbserver02 CRON[6413]: pam_unix(cron:session): session opened for user bob(uid=1000) by (uid=0),normal
Apr 01 15:15:09 webserver01 sshd[6619]: Accepted password for grace from 192.168.1.14 port 48422 ssh2,normal
